,publisedAt,username,commentDisplay,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_final,Sentiment,Sentiment_Label
35,2025-11-12T04:47:58Z,@Nuurungji,"menurutku sebelum redenominasi dilaksanakan, lakukan terlebih dahulu cash less + pembatasan transaksi tunai max 10-5juta diatas nominal itu hanya lewat perbankan serta perketat sistem keuangan negara agar tidak terjadi lagi kebocoran korupsi percuma redenominasi dilakukan koupsi tetap berjalan lancar.<br>SARAN sebaiknya sebelum redenominasi dilakukan gunakan seperti MATA UANG IRAN terlebih dahulu setelah itu redenominasi bisa dilakukan, cek dan pelajari MATA UANG IRAN yang sekarang","menurutku sebelum redenominasi dilaksanakan lakukan terlebih dahulu cash less  pembatasan transaksi tunai max juta diatas nominal itu hanya lewat perbankan serta perketat sistem keuangan negara agar tidak terjadi lagi kebocoran korupsi percuma redenominasi dilakukan koupsi tetap berjalan lancarbrSARAN sebaiknya sebelum redenominasi dilakukan gunakan seperti MATA UANG IRAN terlebih dahulu setelah itu redenominasi bisa dilakukan cek dan pelajari MATA UANG IRAN yang sekarang","menurutku sebelum redenominasi dilaksanakan lakukan terlebih dahulu cash less  pembatasan transaksi tunai max juta diatas nominal itu hanya lewat perbankan serta perketat sistem keuangan negara agar tidak terjadi lagi kebocoran korupsi percuma redenominasi dilakukan koupsi tetap berjalan lancarbrsaran sebaiknya sebelum redenominasi dilakukan gunakan seperti mata uang iran terlebih dahulu setelah itu redenominasi bisa dilakukan cek dan pelajari mata uang iran yang sekarang",menurutku sebelum redenominasi dilaksanakan lakukan terlebih dahulu cash less pembatasan transaksi tunai max juta diatas nominal itu hanya lewat perbankan serta perketat sistem keuangan negara agar tidak terjadi lagi kebocoran korupsi percuma redenominasi dilakukan koupsi tetap berjalan lancar brsaran sebaiknya sebelum redenominasi dilakukan gunakan seperti mata uang iran terlebih dahulu setelah itu redenominasi bisa dilakukan cek dan pelajari mata uang iran yang sekarang,"['menurutku', 'sebelum', 'redenominasi', 'dilaksanakan', 'lakukan', 'terlebih', 'dahulu', 'cash', 'less', 'pembatasan', 'transaksi', 'tunai', 'max', 'juta', 'diatas', 'nominal', 'itu', 'hanya', 'lewat', 'perbankan', 'serta', 'perketat', 'sistem', 'keuangan', 'negara', 'agar', 'tidak', 'terjadi', 'lagi', 'kebocoran', 'korupsi', 'percuma', 'redenominasi', 'dilakukan', 'koupsi', 'tetap', 'berjalan', 'lancar', 'brsaran', 'sebaiknya', 'sebelum', 'redenominasi', 'dilakukan', 'gunakan', 'seperti', 'mata', 'uang', 'iran', 'terlebih', 'dahulu', 'setelah', 'itu', 'redenominasi', 'bisa', 'dilakukan', 'cek', 'dan', 'pelajari', 'mata', 'uang', 'iran', 'yang', 'sekarang']","['menurutku', 'redenominasi', 'dilaksanakan', 'lakukan', 'cash', 'less', 'pembatasan', 'transaksi', 'tunai', 'max', 'juta', 'diatas', 'nominal', 'perbankan', 'perketat', 'sistem', 'keuangan', 'negara', 'kebocoran', 'korupsi', 'redenominasi', 'koupsi', 'berjalan', 'lancar', 'brsaran', 'redenominasi', 'mata', 'uang', 'iran', 'redenominasi', 'cek', 'pelajari', 'mata', 'uang', 'iran']",menurutku redenominasi dilaksanakan lakukan cash less pembatasan transaksi tunai max juta diatas nominal perbankan perketat sistem keuangan negara kebocoran korupsi redenominasi koupsi berjalan lancar brsaran redenominasi mata uang iran redenominasi cek pelajari mata uang iran,2,Positive
36,2025-11-12T04:44:17Z,@jonilopez8889,"Menurut gw sebagai orang kampung,ini bakal sukses jika, sosialisasi nya tersalurkan, ,",Menurut gw sebagai orang kampungini bakal sukses jika sosialisasi nya tersalurkan,menurut gw sebagai orang kampungini bakal sukses jika sosialisasi nya tersalurkan,menurut saya sebagai orang kampungini bakal sukses jika sosialisasi nya tersalurkan,"['menurut', 'saya', 'sebagai', 'orang', 'kampungini', 'bakal', 'sukses', 'jika', 'sosialisasi', 'nya', 'tersalurkan']","['orang', 'kampungini', 'sukses', 'sosialisasi', 'tersalurkan']",orang kampungini sukses sosialisasi tersalurkan,2,Positive
37,2025-11-12T04:43:04Z,@Naishakarissa,"2 periode jokowi cetak uang baru gak kira2, bahkan tnpa ada penarikan uang lama",periode jokowi cetak uang baru gak kira bahkan tnpa ada penarikan uang lama,periode jokowi cetak uang baru gak kira bahkan tnpa ada penarikan uang lama,periode jokowi cetak uang baru tidak kira bahkan tnpa ada penarikan uang lama,"['periode', 'jokowi', 'cetak', 'uang', 'baru', 'tidak', 'kira', 'bahkan', 'tnpa', 'ada', 'penarikan', 'uang', 'lama']","['periode', 'jokowi', 'cetak', 'uang', 'tnpa', 'penarikan', 'uang']",periode jokowi cetak uang tnpa penarikan uang,1,Neutral
38,2025-11-12T04:42:07Z,@kingofstrike1234,"gw binggungnya kalau 1000 jadi rp 1, yang recehan jadi berapa wkwk",gw binggungnya kalau  jadi rp  yang recehan jadi berapa wkwk,gw binggungnya kalau  jadi rp  yang recehan jadi berapa wkwk,saya binggungnya kalau jadi rp yang recehan jadi berapa tertawa,"['saya', 'binggungnya', 'kalau', 'jadi', 'rp', 'yang', 'recehan', 'jadi', 'berapa', 'tertawa']","['binggungnya', 'rp', 'recehan', 'tertawa']",binggungnya rp recehan tertawa,0,Negative
39,2025-11-12T04:41:10Z,@EviIqbal-g8k,"Apa sih untungnya,,, apa nti harga sembako bakal turun???",Apa sih untungnya apa nti harga sembako bakal turun,apa sih untungnya apa nti harga sembako bakal turun,apa sih untungnya apa nti harga sembako bakal turun,"['apa', 'sih', 'untungnya', 'apa', 'nti', 'harga', 'sembako', 'bakal', 'turun']","['untungnya', 'nti', 'harga', 'sembako', 'turun']",untungnya nti harga sembako turun,1,Neutral
40,2025-11-12T04:40:48Z,@DrRachelVeronica,Ampun Indonesia banyak yg so tau tukang konten cuma tutorial ambil data orang tapi bukan secara akademis nya pengetahuan nya.. di China jepang Korsel ga ada ikut ikutan ngomongin narasi kebijakan pemerintahan jangan demi konten kmu bikin gen Z pada memahami konten kmu salah..,Ampun Indonesia banyak yg so tau tukang konten cuma tutorial ambil data orang tapi bukan secara akademis nya pengetahuan nya di China jepang Korsel ga ada ikut ikutan ngomongin narasi kebijakan pemerintahan jangan demi konten kmu bikin gen Z pada memahami konten kmu salah,ampun indonesia banyak yg so tau tukang konten cuma tutorial ambil data orang tapi bukan secara akademis nya pengetahuan nya di china jepang korsel ga ada ikut ikutan ngomongin narasi kebijakan pemerintahan jangan demi konten kmu bikin gen z pada memahami konten kmu salah,ampun indonesia banyak yang so tau tukang konten cuma tutorial ambil data orang tapi bukan secara akademis nya pengetahuan nya di china jepang korsel tidak ada ikut ikutan ngomongin narasi kebijakan pemerintahan jangan demi konten kmu bikin gen z pada memahami konten kmu salah,"['ampun', 'indonesia', 'banyak', 'yang', 'so', 'tau', 'tukang', 'konten', 'cuma', 'tutorial', 'ambil', 'data', 'orang', 'tapi', 'bukan', 'secara', 'akademis', 'nya', 'pengetahuan', 'nya', 'di', 'china', 'jepang', 'korsel', 'tidak', 'ada', 'ikut', 'ikutan', 'ngomongin', 'narasi', 'kebijakan', 'pemerintahan', 'jangan', 'demi', 'konten', 'kmu', 'bikin', 'gen', 'z', 'pada', 'memahami', 'konten', 'kmu', 'salah']","['ampun', 'indonesia', 'tau', 'tukang', 'konten', 'tutorial', 'ambil', 'data', 'orang', 'akademis', 'pengetahuan', 'china', 'jepang', 'korsel', 'ikutan', 'ngomongin', 'narasi', 'kebijakan', 'pemerintahan', 'konten', 'kmu', 'bikin', 'gen', 'z', 'memahami', 'konten', 'kmu', 'salah']",ampun indonesia tau tukang konten tutorial ambil data orang akademis pengetahuan china jepang korsel ikutan ngomongin narasi kebijakan pemerintahan konten kmu bikin gen z memahami konten kmu salah,0,Negative
41,2025-11-12T04:39:43Z,@OtetKucrit,"Cukup nonton sampai <a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=18"">0:18</a> detik pertama &quot;1965 gagal total&quot;. Entah gimana endingnya. Yang jelas di awal sudah terjadi penggiringan pada arti yang salah kaprah antara Senering/dievaluasi dan Redenominasi.",Cukup nonton sampai a href detik pertama quot gagal totalquot Entah gimana endingnya Yang jelas di awal sudah terjadi penggiringan pada arti yang salah kaprah antara Seneringdievaluasi dan Redenominasi,cukup nonton sampai a href detik pertama quot gagal totalquot entah gimana endingnya yang jelas di awal sudah terjadi penggiringan pada arti yang salah kaprah antara seneringdievaluasi dan redenominasi,cukup nonton sampai a href detik pertama quot gagal totalquot entah gimana endingnya yang jelas di awal sudah terjadi penggiringan pada arti yang salah kaprah antara seneringdievaluasi dan redenominasi,"['cukup', 'nonton', 'sampai', 'a', 'href', 'detik', 'pertama', 'quot', 'gagal', 'totalquot', 'entah', 'gimana', 'endingnya', 'yang', 'jelas', 'di', 'awal', 'sudah', 'terjadi', 'penggiringan', 'pada', 'arti', 'yang', 'salah', 'kaprah', 'antara', 'seneringdievaluasi', 'dan', 'redenominasi']","['nonton', 'href', 'detik', 'quot', 'gagal', 'totalquot', 'gimana', 'endingnya', 'penggiringan', 'arti', 'salah', 'kaprah', 'seneringdievaluasi', 'redenominasi']",nonton href detik quot gagal totalquot gimana endingnya penggiringan arti salah kaprah seneringdievaluasi redenominasi,0,Negative
42,2025-11-12T04:39:15Z,@daifullahjarkasih3040,"gw sih setuju...biar lebih simpel, dan mata uang rupiah &quot;agak&quot; terangkat nilainya di banding dollar. contoh nya..berapa 1 usd ? Rp 16 aja...lebih keren kan...😂😂",gw sih setujubiar lebih simpel dan mata uang rupiah quotagakquot terangkat nilainya di banding dollar contoh nyaberapa  usd  Rp  ajalebih keren kan,gw sih setujubiar lebih simpel dan mata uang rupiah quotagakquot terangkat nilainya di banding dollar contoh nyaberapa  usd  rp  ajalebih keren kan,saya sih setujubiar lebih simpel dan mata uang rupiah quotagakquot terangkat nilainya di banding dollar contoh nyaberapa usd rp ajalebih keren kan,"['saya', 'sih', 'setujubiar', 'lebih', 'simpel', 'dan', 'mata', 'uang', 'rupiah', 'quotagakquot', 'terangkat', 'nilainya', 'di', 'banding', 'dollar', 'contoh', 'nyaberapa', 'usd', 'rp', 'ajalebih', 'keren', 'kan']","['setujubiar', 'simpel', 'mata', 'uang', 'rupiah', 'quotagakquot', 'terangkat', 'nilainya', 'banding', 'dollar', 'contoh', 'nyaberapa', 'usd', 'rp', 'ajalebih', 'keren']",setujubiar simpel mata uang rupiah quotagakquot terangkat nilainya banding dollar contoh nyaberapa usd rp ajalebih keren,2,Positive
43,2025-11-12T04:38:29Z,@9080sboy,"Ini bukan buru2 sih, wacananya aja dah dari kapan tahun",Ini bukan buru sih wacananya aja dah dari kapan tahun,ini bukan buru sih wacananya aja dah dari kapan tahun,ini bukan buru sih wacananya aja dah dari kapan tahun,"['ini', 'bukan', 'buru', 'sih', 'wacananya', 'aja', 'dah', 'dari', 'kapan', 'tahun']","['buru', 'wacananya', 'aja', 'dah']",buru wacananya aja dah,1,Neutral
44,2025-11-12T04:38:03Z,@Didiet15,"Soal edukasi ke masyarakat kayaknya yang paling berat, karena masyarakat (khususnya pedalaman) masih kurang literasi dan sulit dapat informasi. Agak keluar sedikit, seperti halnya perubahan dari sinyal analog ke digital aja sosialisasinya lebih dari 10 tahun. Dan disaat eksekusi banyak masyarakat yg panik karena TV nya belum siap terima sinyal digital. Mungkin untuk bagian ekonomi harus lebih gencar soal edukasi dan literasi supaya ngga ada lagi kepanikan. Saya sih sejujurnya sudah nunggu lama wacana ini dijalankan, supaya mata uang kita ngga lagi dianggap mata uang &quot;sampah&quot;.",Soal edukasi ke masyarakat kayaknya yang paling berat karena masyarakat khususnya pedalaman masih kurang literasi dan sulit dapat informasi Agak keluar sedikit seperti halnya perubahan dari sinyal analog ke digital aja sosialisasinya lebih dari  tahun Dan disaat eksekusi banyak masyarakat yg panik karena TV nya belum siap terima sinyal digital Mungkin untuk bagian ekonomi harus lebih gencar soal edukasi dan literasi supaya ngga ada lagi kepanikan Saya sih sejujurnya sudah nunggu lama wacana ini dijalankan supaya mata uang kita ngga lagi dianggap mata uang quotsampahquot,soal edukasi ke masyarakat kayaknya yang paling berat karena masyarakat khususnya pedalaman masih kurang literasi dan sulit dapat informasi agak keluar sedikit seperti halnya perubahan dari sinyal analog ke digital aja sosialisasinya lebih dari  tahun dan disaat eksekusi banyak masyarakat yg panik karena tv nya belum siap terima sinyal digital mungkin untuk bagian ekonomi harus lebih gencar soal edukasi dan literasi supaya ngga ada lagi kepanikan saya sih sejujurnya sudah nunggu lama wacana ini dijalankan supaya mata uang kita ngga lagi dianggap mata uang quotsampahquot,soal edukasi ke masyarakat kayaknya yang paling berat karena masyarakat khususnya pedalaman masih kurang literasi dan sulit dapat informasi agak keluar sedikit seperti halnya perubahan dari sinyal analog ke digital aja sosialisasinya lebih dari tahun dan disaat eksekusi banyak masyarakat yang panik karena tv nya belum siap terima sinyal digital mungkin untuk bagian ekonomi harus lebih gencar soal edukasi dan literasi supaya tidak ada lagi kepanikan saya sih sejujurnya sudah nunggu lama wacana ini dijalankan supaya mata uang kita tidak lagi dianggap mata uang quotsampahquot,"['soal', 'edukasi', 'ke', 'masyarakat', 'kayaknya', 'yang', 'paling', 'berat', 'karena', 'masyarakat', 'khususnya', 'pedalaman', 'masih', 'kurang', 'literasi', 'dan', 'sulit', 'dapat', 'informasi', 'agak', 'keluar', 'sedikit', 'seperti', 'halnya', 'perubahan', 'dari', 'sinyal', 'analog', 'ke', 'digital', 'aja', 'sosialisasinya', 'lebih', 'dari', 'tahun', 'dan', 'disaat', 'eksekusi', 'banyak', 'masyarakat', 'yang', 'panik', 'karena', 'tv', 'nya', 'belum', 'siap', 'terima', 'sinyal', 'digital', 'mungkin', 'untuk', 'bagian', 'ekonomi', 'harus', 'lebih', 'gencar', 'soal', 'edukasi', 'dan', 'literasi', 'supaya', 'tidak', 'ada', 'lagi', 'kepanikan', 'saya', 'sih', 'sejujurnya', 'sudah', 'nunggu', 'lama', 'wacana', 'ini', 'dijalankan', 'supaya', 'mata', 'uang', 'kita', 'tidak', 'lagi', 'dianggap', 'mata', 'uang', 'quotsampahquot']","['edukasi', 'masyarakat', 'kayaknya', 'berat', 'masyarakat', 'pedalaman', 'literasi', 'sulit', 'informasi', 'halnya', 'perubahan', 'sinyal', 'analog', 'digital', 'aja', 'sosialisasinya', 'disaat', 'eksekusi', 'masyarakat', 'panik', 'tv', 'terima', 'sinyal', 'digital', 'ekonomi', 'gencar', 'edukasi', 'literasi', 'kepanikan', 'sejujurnya', 'nunggu', 'wacana', 'dijalankan', 'mata', 'uang', 'dianggap', 'mata', 'uang', 'quotsampahquot']",edukasi masyarakat kayaknya berat masyarakat pedalaman literasi sulit informasi halnya perubahan sinyal analog digital aja sosialisasinya disaat eksekusi masyarakat panik tv terima sinyal digital ekonomi gencar edukasi literasi kepanikan sejujurnya nunggu wacana dijalankan mata uang dianggap mata uang quotsampahquot,2,Positive
45,2025-11-12T04:37:46Z,@farifairis7388,Saya rasa ini akan sukses ya!<br>Karena melihat media kita sekarang yg massif..<br>Tinggal bayar buzzer tiktod aja buat nyebarin informasi ini hingga ke masyarakat paling bawah..,Saya rasa ini akan sukses yabrKarena melihat media kita sekarang yg massifbrTinggal bayar buzzer tiktod aja buat nyebarin informasi ini hingga ke masyarakat paling bawah,saya rasa ini akan sukses yabrkarena melihat media kita sekarang yg massifbrtinggal bayar buzzer tiktod aja buat nyebarin informasi ini hingga ke masyarakat paling bawah,saya rasa ini akan sukses yabrkarena melihat media kita sekarang yang massifbrtinggal bayar buzzer tiktod aja buat nyebarin informasi ini hingga ke masyarakat paling bawah,"['saya', 'rasa', 'ini', 'akan', 'sukses', 'yabrkarena', 'melihat', 'media', 'kita', 'sekarang', 'yang', 'massifbrtinggal', 'bayar', 'buzzer', 'tiktod', 'aja', 'buat', 'nyebarin', 'informasi', 'ini', 'hingga', 'ke', 'masyarakat', 'paling', 'bawah']","['sukses', 'yabrkarena', 'media', 'massifbrtinggal', 'bayar', 'buzzer', 'tiktod', 'aja', 'nyebarin', 'informasi', 'masyarakat']",sukses yabrkarena media massifbrtinggal bayar buzzer tiktod aja nyebarin informasi masyarakat,2,Positive
46,2025-11-12T04:37:14Z,@thunderwolf6964,jaman sekarang-kan jaman internet bang ada kemungkinan masyarakat untuk mengetahui tentang ini kemungkinan berhasil-nya tinggi gak seperti dulu yg penyebaran informasi lambat<br><br>dan untuk uang cast-nya menurutku bentuk dan pola-nya harus sama biar gak ada kebinggungan cuman 0 nya aja yg dikurangi<br><br>koreksi bang kalau saya salah,jaman sekarangkan jaman internet bang ada kemungkinan masyarakat untuk mengetahui tentang ini kemungkinan berhasilnya tinggi gak seperti dulu yg penyebaran informasi lambatbrbrdan untuk uang castnya menurutku bentuk dan polanya harus sama biar gak ada kebinggungan cuman  nya aja yg dikurangibrbrkoreksi bang kalau saya salah,jaman sekarangkan jaman internet bang ada kemungkinan masyarakat untuk mengetahui tentang ini kemungkinan berhasilnya tinggi gak seperti dulu yg penyebaran informasi lambatbrbrdan untuk uang castnya menurutku bentuk dan polanya harus sama biar gak ada kebinggungan cuman  nya aja yg dikurangibrbrkoreksi bang kalau saya salah,jaman sekarangkan jaman internet bang ada kemungkinan masyarakat untuk mengetahui tentang ini kemungkinan berhasilnya tinggi tidak seperti dulu yang penyebaran informasi lambatbrbrdan untuk uang castnya menurutku bentuk dan polanya harus sama biar tidak ada kebinggungan cuman nya aja yang dikurangibrbrkoreksi bang kalau saya salah,"['jaman', 'sekarangkan', 'jaman', 'internet', 'bang', 'ada', 'kemungkinan', 'masyarakat', 'untuk', 'mengetahui', 'tentang', 'ini', 'kemungkinan', 'berhasilnya', 'tinggi', 'tidak', 'seperti', 'dulu', 'yang', 'penyebaran', 'informasi', 'lambatbrbrdan', 'untuk', 'uang', 'castnya', 'menurutku', 'bentuk', 'dan', 'polanya', 'harus', 'sama', 'biar', 'tidak', 'ada', 'kebinggungan', 'cuman', 'nya', 'aja', 'yang', 'dikurangibrbrkoreksi', 'bang', 'kalau', 'saya', 'salah']","['jaman', 'sekarangkan', 'jaman', 'internet', 'bang', 'masyarakat', 'berhasilnya', 'penyebaran', 'informasi', 'lambatbrbrdan', 'uang', 'castnya', 'menurutku', 'bentuk', 'polanya', 'biar', 'kebinggungan', 'cuman', 'aja', 'dikurangibrbrkoreksi', 'bang', 'salah']",jaman sekarangkan jaman internet bang masyarakat berhasilnya penyebaran informasi lambatbrbrdan uang castnya menurutku bentuk polanya biar kebinggungan cuman aja dikurangibrbrkoreksi bang salah,2,Positive
47,2025-11-12T04:36:44Z,@longlife7431,Gaji 5jt jadi 5rb kyk kang parkir,Gaji jt jadi rb kyk kang parkir,gaji jt jadi rb kyk kang parkir,gaji jt jadi rb kyk kang parkir,"['gaji', 'jt', 'jadi', 'rb', 'kyk', 'kang', 'parkir']","['gaji', 'jt', 'rb', 'kyk', 'kang', 'parkir']",gaji jt rb kyk kang parkir,1,Neutral
48,2025-11-12T04:36:41Z,@sakoen,"Dari Sisi IT,  ga semudah hilangin value 000 di dalam database/storage.  karena valuenya bukan hanya 0 saja, tapi ada angka rupiah entah sekedar 001 atau 999 rupiah. mau di taruh mana value ini, bayangin system dengan 10juta subscriber.  worst case 10juta subscriber x 999 rupiah = hampir 10 miliar, ini big money.  <br><br>kemungkinan IT ga mau pusing angka di database akan tersimpan sebagai mana adanya sebelum redenominasi.",Dari Sisi IT  ga semudah hilangin value  di dalam databasestorage  karena valuenya bukan hanya  saja tapi ada angka rupiah entah sekedar  atau  rupiah mau di taruh mana value ini bayangin system dengan juta subscriber  worst case juta subscriber x  rupiah  hampir  miliar ini big money  brbrkemungkinan IT ga mau pusing angka di database akan tersimpan sebagai mana adanya sebelum redenominasi,dari sisi it  ga semudah hilangin value  di dalam databasestorage  karena valuenya bukan hanya  saja tapi ada angka rupiah entah sekedar  atau  rupiah mau di taruh mana value ini bayangin system dengan juta subscriber  worst case juta subscriber x  rupiah  hampir  miliar ini big money  brbrkemungkinan it ga mau pusing angka di database akan tersimpan sebagai mana adanya sebelum redenominasi,dari sisi it tidak semudah hilangin value di dalam databasestorage karena valuenya bukan hanya saja tapi ada angka rupiah entah sekedar atau rupiah mau di taruh mana value ini bayangin system dengan juta subscriber worst case juta subscriber x rupiah hampir miliar ini big money brbrkemungkinan it tidak mau pusing angka di database akan tersimpan sebagai mana adanya sebelum redenominasi,"['dari', 'sisi', 'it', 'tidak', 'semudah', 'hilangin', 'value', 'di', 'dalam', 'databasestorage', 'karena', 'valuenya', 'bukan', 'hanya', 'saja', 'tapi', 'ada', 'angka', 'rupiah', 'entah', 'sekedar', 'atau', 'rupiah', 'mau', 'di', 'taruh', 'mana', 'value', 'ini', 'bayangin', 'system', 'dengan', 'juta', 'subscriber', 'worst', 'case', 'juta', 'subscriber', 'x', 'rupiah', 'hampir', 'miliar', 'ini', 'big', 'money', 'brbrkemungkinan', 'it', 'tidak', 'mau', 'pusing', 'angka', 'di', 'database', 'akan', 'tersimpan', 'sebagai', 'mana', 'adanya', 'sebelum', 'redenominasi']","['sisi', 'semudah', 'hilangin', 'value', 'databasestorage', 'valuenya', 'angka', 'rupiah', 'sekedar', 'rupiah', 'taruh', 'value', 'bayangin', 'system', 'juta', 'subscriber', 'worst', 'case', 'juta', 'subscriber', 'x', 'rupiah', 'miliar', 'big', 'money', 'brbrkemungkinan', 'pusing', 'angka', 'database', 'tersimpan', 'redenominasi']",sisi semudah hilangin value databasestorage valuenya angka rupiah sekedar rupiah taruh value bayangin system juta subscriber worst case juta subscriber x rupiah miliar big money brbrkemungkinan pusing angka database tersimpan redenominasi,2,Positive
49,2025-11-12T04:34:57Z,@realmentobacco9219,Vibes pak Purbaya itu bagus dibandingkan pejabat lain. Trustnya kuat. Kepemimpinannya fresh. Saya dukung,Vibes pak Purbaya itu bagus dibandingkan pejabat lain Trustnya kuat Kepemimpinannya fresh Saya dukung,vibes pak purbaya itu bagus dibandingkan pejabat lain trustnya kuat kepemimpinannya fresh saya dukung,vibes pak purbaya itu bagus dibandingkan pejabat lain trustnya kuat kepemimpinannya fresh saya dukung,"['vibes', 'pak', 'purbaya', 'itu', 'bagus', 'dibandingkan', 'pejabat', 'lain', 'trustnya', 'kuat', 'kepemimpinannya', 'fresh', 'saya', 'dukung']","['vibes', 'purbaya', 'bagus', 'dibandingkan', 'pejabat', 'trustnya', 'kuat', 'kepemimpinannya', 'fresh', 'dukung']",vibes purbaya bagus dibandingkan pejabat trustnya kuat kepemimpinannya fresh dukung,2,Positive
50,2025-11-12T04:34:49Z,@justhendi,"Logika terbalik tuh contoh yg dipake, Redenominasi tidak menyebabkan inflasi, tapi inflasilah yg menyebabkan redenominasi. Kasus seperti Venezuela, Zimbabwe, dan Indonesia 1965 contohnya. Jika ekonomi stabil spt skrg dgn angka inflasi tidak &gt;10%, sangat bisa dijalankan program ini seperti yg pernah dilakukan Israel, Poalndia, Russia, bahkan Turki",Logika terbalik tuh contoh yg dipake Redenominasi tidak menyebabkan inflasi tapi inflasilah yg menyebabkan redenominasi Kasus seperti Venezuela Zimbabwe dan Indonesia  contohnya Jika ekonomi stabil spt skrg dgn angka inflasi tidak gt sangat bisa dijalankan program ini seperti yg pernah dilakukan Israel Poalndia Russia bahkan Turki,logika terbalik tuh contoh yg dipake redenominasi tidak menyebabkan inflasi tapi inflasilah yg menyebabkan redenominasi kasus seperti venezuela zimbabwe dan indonesia  contohnya jika ekonomi stabil spt skrg dgn angka inflasi tidak gt sangat bisa dijalankan program ini seperti yg pernah dilakukan israel poalndia russia bahkan turki,logika terbalik tuh contoh yang dipake redenominasi tidak menyebabkan inflasi tapi inflasilah yang menyebabkan redenominasi kasus seperti venezuela zimbabwe dan indonesia contohnya jika ekonomi stabil seperti skrg dengan angka inflasi tidak gt sangat bisa dijalankan program ini seperti yang pernah dilakukan israel poalndia russia bahkan turki,"['logika', 'terbalik', 'tuh', 'contoh', 'yang', 'dipake', 'redenominasi', 'tidak', 'menyebabkan', 'inflasi', 'tapi', 'inflasilah', 'yang', 'menyebabkan', 'redenominasi', 'kasus', 'seperti', 'venezuela', 'zimbabwe', 'dan', 'indonesia', 'contohnya', 'jika', 'ekonomi', 'stabil', 'seperti', 'skrg', 'dengan', 'angka', 'inflasi', 'tidak', 'gt', 'sangat', 'bisa', 'dijalankan', 'program', 'ini', 'seperti', 'yang', 'pernah', 'dilakukan', 'israel', 'poalndia', 'russia', 'bahkan', 'turki']","['logika', 'terbalik', 'tuh', 'contoh', 'dipake', 'redenominasi', 'menyebabkan', 'inflasi', 'inflasilah', 'menyebabkan', 'redenominasi', 'venezuela', 'zimbabwe', 'indonesia', 'contohnya', 'ekonomi', 'stabil', 'skrg', 'angka', 'inflasi', 'gt', 'dijalankan', 'program', 'israel', 'poalndia', 'russia', 'turki']",logika terbalik tuh contoh dipake redenominasi menyebabkan inflasi inflasilah menyebabkan redenominasi venezuela zimbabwe indonesia contohnya ekonomi stabil skrg angka inflasi gt dijalankan program israel poalndia russia turki,0,Negative
